,generation,best_fitness,min_fitness,average_fitness,std_fitness,test_fitness,experiment_id,repetition,config,count_better,count_worse
6066,66,0.11914944604218713,0.001430278356734179,0.07962603916861619,0.0469212655763112,0.12562537992157202,3,5,"{'population_size': 30, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 3, 'repetition': 5}",1617,1135
6067,67,0.11914944604218713,0.0009036810677518624,0.06449343553353994,0.04259283150925176,0.12562537992157202,3,5,"{'population_size': 30, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 3, 'repetition': 5}",1617,1135
6068,68,0.11914944604218713,0.002876582583619455,0.0701352466021681,0.04143997294019417,0.12562537992157202,3,5,"{'population_size': 30, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 3, 'repetition': 5}",1617,1135
6069,69,0.11914944604218713,0.0009036810677518624,0.07052161385301155,0.04865972602451926,0.12562537992157202,3,5,"{'population_size': 30, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 3, 'repetition': 5}",1617,1135
6070,70,0.11914944604218713,0.0009036810677518624,0.07508124221893121,0.045231901649676276,0.12562537992157202,3,5,"{'population_size': 30, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 3, 'repetition': 5}",1617,1135
6071,71,0.11914944604218713,0.00048318135702285925,0.06819629259610269,0.04302338204912292,0.12562537992157202,3,5,"{'population_size': 30, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 3, 'repetition': 5}",1617,1135
6072,72,0.11914944604218713,1.356957979045803e-05,0.0686040356273677,0.04771529067312706,0.12562537992157202,3,5,"{'population_size': 30, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 3, 'repetition': 5}",1617,1135
6073,73,0.11914944604218713,0.016781291760210985,0.08346591413598044,0.03801784833167018,0.12562537992157202,3,5,"{'population_size': 30, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 3, 'repetition': 5}",1617,1135
6074,74,0.11914944604218713,0.0009036810677518624,0.07477664811852673,0.04200883165502579,0.12562537992157202,3,5,"{'population_size': 30, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 3, 'repetition': 5}",1617,1135
6075,75,0.11914944604218713,0.013388841039777465,0.09024590215651213,0.03942333936321211,0.12562537992157202,3,5,"{'population_size': 30, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 3, 'repetition': 5}",1617,1135
6076,76,0.11914944604218713,0.0028508580178995754,0.07097764316897423,0.04395944264502277,0.12562537992157202,3,5,"{'population_size': 30, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 3, 'repetition': 5}",1617,1135
6077,77,0.11914944604218713,0.0009036810677518624,0.06492219976425091,0.04837753196741122,0.12562537992157202,3,5,"{'population_size': 30, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 3, 'repetition': 5}",1617,1135
6078,78,0.11914944604218713,1.356957979045803e-05,0.07123355911078348,0.04712054325004626,0.12562537992157202,3,5,"{'population_size': 30, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 3, 'repetition': 5}",1617,1135
6079,79,0.11914944604218713,0.007749803551499678,0.09306255003129772,0.0419363865872407,0.12562537992157202,3,5,"{'population_size': 30, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 3, 'repetition': 5}",1617,1135
6080,80,0.11914944604218713,0.013388841039777465,0.10188766170623144,0.036174896626813086,0.12562537992157202,3,5,"{'population_size': 30, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 3, 'repetition': 5}",1617,1135
6081,81,0.11914944604218713,0.00048318135702285925,0.0849570407973712,0.046759280228211623,0.12562537992157202,3,5,"{'population_size': 30, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 3, 'repetition': 5}",1617,1135
6082,82,0.11914944604218713,0.004086115207243394,0.08636665417694707,0.043104177522872204,0.12562537992157202,3,5,"{'population_size': 30, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 3, 'repetition': 5}",1617,1135
6083,83,0.11914944604218713,0.0028508580178995754,0.0941073437556496,0.042775466354112335,0.12562537992157202,3,5,"{'population_size': 30, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 3, 'repetition': 5}",1617,1135
6084,84,0.11914944604218713,0.008293372272502453,0.09467610238881363,0.040067467985917704,0.12562537992157202,3,5,"{'population_size': 30, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 3, 'repetition': 5}",1617,1135
6085,85,0.11914944604218713,0.02147866333633143,0.10499124576767678,0.03182849204004981,0.12562537992157202,3,5,"{'population_size': 30, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 3, 'repetition': 5}",1617,1135
6086,86,0.11914944604218713,0.008868197423195136,0.08832636569817251,0.04518807049302393,0.12562537992157202,3,5,"{'population_size': 30, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 3, 'repetition': 5}",1617,1135
6087,87,0.11914944604218713,0.022318122981822553,0.10062898946769831,0.03441823070755862,0.12562537992157202,3,5,"{'population_size': 30, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 3, 'repetition': 5}",1617,1135
6088,88,0.11914944604218713,0.00048318135702285925,0.08923089617848913,0.04403381420639841,0.12562537992157202,3,5,"{'population_size': 30, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 3, 'repetition': 5}",1617,1135
6089,89,0.11914944604218713,2.723947181737696e-06,0.07386032679357549,0.046116577575876845,0.12562537992157202,3,5,"{'population_size': 30, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 3, 'repetition': 5}",1617,1135
6090,90,0.11914944604218713,0.012011050488748981,0.07475406146344736,0.043814305174674474,0.12562537992157202,3,5,"{'population_size': 30, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 3, 'repetition': 5}",1617,1135
6091,91,0.11914944604218713,0.000332706018194225,0.07021806421339075,0.04510460360321521,0.12562537992157202,3,5,"{'population_size': 30, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 3, 'repetition': 5}",1617,1135
6092,92,0.11914944604218713,0.0005291295819806549,0.07172576634137631,0.048446401258876635,0.12562537992157202,3,5,"{'population_size': 30, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 3, 'repetition': 5}",1617,1135
6093,93,0.11914944604218713,0.0017472033477151472,0.065587979828433,0.048010252925387936,0.12562537992157202,3,5,"{'population_size': 30, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 3, 'repetition': 5}",1617,1135
6094,94,0.11914944604218713,0.0017472033477151472,0.0812932539223009,0.04487487248675452,0.12562537992157202,3,5,"{'population_size': 30, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 3, 'repetition': 5}",1617,1135
6095,95,0.11914944604218713,0.00048318135702285925,0.08531426965821899,0.04325284687558575,0.12562537992157202,3,5,"{'population_size': 30, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 3, 'repetition': 5}",1617,1135
6096,96,0.11914944604218713,0.00048318135702285925,0.07633920457066466,0.04768483709412761,0.12562537992157202,3,5,"{'population_size': 30, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 3, 'repetition': 5}",1617,1135
6097,97,0.11914944604218713,0.003232970128446159,0.08569582528656187,0.043138112937238925,0.12562537992157202,3,5,"{'population_size': 30, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 3, 'repetition': 5}",1617,1135
6098,98,0.11914944604218713,0.013388841039777465,0.09495617477993552,0.03933616325195924,0.12562537992157202,3,5,"{'population_size': 30, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 3, 'repetition': 5}",1617,1135
6099,99,0.13065573085539192,0.00017182947129474737,0.08245422456614912,0.0454179482614772,0.17871023341808764,3,5,"{'population_size': 30, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 3, 'repetition': 5}",1617,1135
6100,0,0.06120102908552535,6.232449021384381e-16,0.016734512348792616,0.017605177236156,0.006496985835684618,3,6,"{'population_size': 30, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 3, 'repetition': 6}",1410,1304
6101,1,0.06120102908552535,1.113148687615448e-05,0.018328168003892902,0.017002589974191542,0.006496985835684618,3,6,"{'population_size': 30, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 3, 'repetition': 6}",1410,1304
6102,2,0.06120102908552535,1.113148687615448e-05,0.016022895536012185,0.01573940205060263,0.006496985835684618,3,6,"{'population_size': 30, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 3, 'repetition': 6}",1410,1304
6103,3,0.06120102908552535,7.149402643472982e-05,0.02021268911812968,0.01771983571512912,0.006496985835684618,3,6,"{'population_size': 30, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 3, 'repetition': 6}",1410,1304
6104,4,0.06120102908552535,3.143036271245386e-06,0.022189628448527277,0.0203598181468856,0.006496985835684618,3,6,"{'population_size': 30, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 3, 'repetition': 6}",1410,1304
6105,5,0.06120102908552535,0.00021625346711387603,0.020195280960725828,0.018373941280522978,0.006496985835684618,3,6,"{'population_size': 30, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 3, 'repetition': 6}",1410,1304
6106,6,0.08415475742128092,4.290012929824804e-05,0.024233037834655247,0.022149511933501172,9.063200804621742e-16,3,6,"{'population_size': 30, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 3, 'repetition': 6}",1410,1304
6107,7,0.08415475742128092,0.0001675454098696106,0.027946037355529047,0.020969217095820593,9.063200804621742e-16,3,6,"{'population_size': 30, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 3, 'repetition': 6}",1410,1304
6108,8,0.08415475742128092,5.2901385276787945e-05,0.02687800614292701,0.020984553600929177,9.063200804621742e-16,3,6,"{'population_size': 30, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 3, 'repetition': 6}",1410,1304
6109,9,0.08415475742128092,0.00031796836904549107,0.03283302334272565,0.024966848953403856,9.063200804621742e-16,3,6,"{'population_size': 30, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 3, 'repetition': 6}",1410,1304
6110,10,0.08415475742128092,1.356957979045803e-05,0.043246712296110386,0.029531430084873078,9.063200804621742e-16,3,6,"{'population_size': 30, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 3, 'repetition': 6}",1410,1304
6111,11,0.08415475742128092,0.00048318135702285925,0.048368462294834956,0.02786642872614831,9.063200804621742e-16,3,6,"{'population_size': 30, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 3, 'repetition': 6}",1410,1304
6112,12,0.08415475742128092,3.2536703896502556e-05,0.047119682422889844,0.03333361318750688,9.063200804621742e-16,3,6,"{'population_size': 30, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 3, 'repetition': 6}",1410,1304
6113,13,0.08415475742128092,0.0009036810677518624,0.05589520691074111,0.03237718758114207,9.063200804621742e-16,3,6,"{'population_size': 30, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 3, 'repetition': 6}",1410,1304
6114,14,0.08415475742128092,0.008129809601887505,0.053640781087697466,0.029101496014774096,9.063200804621742e-16,3,6,"{'population_size': 30, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 3, 'repetition': 6}",1410,1304
6115,15,0.08415475742128092,1.356957979045803e-05,0.04591206906590527,0.030822970104119544,9.063200804621742e-16,3,6,"{'population_size': 30, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 3, 'repetition': 6}",1410,1304
6116,16,0.08415475742128092,0.0017472033477151472,0.05594193164199356,0.02945646294525325,9.063200804621742e-16,3,6,"{'population_size': 30, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 3, 'repetition': 6}",1410,1304
6117,17,0.10030926821573528,0.0009036810677518624,0.058424023517018524,0.027696271144036246,0.06876466356517148,3,6,"{'population_size': 30, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 3, 'repetition': 6}",1410,1304
6118,18,0.10030926821573528,0.00031796836904549107,0.053236857799891575,0.03233216580307551,0.06876466356517148,3,6,"{'population_size': 30, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 3, 'repetition': 6}",1410,1304
6119,19,0.10030926821573528,0.0015573293801921676,0.050093186498353405,0.03283425055704449,0.06876466356517148,3,6,"{'population_size': 30, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 3, 'repetition': 6}",1410,1304
6120,20,0.10030926821573528,1.356957979045803e-05,0.060335770612131384,0.03366590184938208,0.06876466356517148,3,6,"{'population_size': 30, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 3, 'repetition': 6}",1410,1304
6121,21,0.10030926821573528,0.003232970128446159,0.06551970133588354,0.03230698114200373,0.06876466356517148,3,6,"{'population_size': 30, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 3, 'repetition': 6}",1410,1304
6122,22,0.10030926821573528,0.00270034382302604,0.08326855975381724,0.02636433091936949,0.06876466356517148,3,6,"{'population_size': 30, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 3, 'repetition': 6}",1410,1304
6123,23,0.10030926821573528,0.00048318135702285925,0.061994908257469714,0.03801609771231948,0.06876466356517148,3,6,"{'population_size': 30, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 3, 'repetition': 6}",1410,1304
6124,24,0.10030926821573528,0.00048318135702285925,0.06564271955919092,0.03547707339810741,0.06876466356517148,3,6,"{'population_size': 30, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 3, 'repetition': 6}",1410,1304
6125,25,0.10030926821573528,0.00048318135702285925,0.06854714201376996,0.036426777685996094,0.06876466356517148,3,6,"{'population_size': 30, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 3, 'repetition': 6}",1410,1304
6126,26,0.10030926821573528,0.00048318135702285925,0.07688055818501685,0.03350663141057812,0.06876466356517148,3,6,"{'population_size': 30, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 3, 'repetition': 6}",1410,1304
6127,27,0.10030926821573528,0.002404721902702464,0.05602823147020037,0.039146889549741874,0.06876466356517148,3,6,"{'population_size': 30, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 3, 'repetition': 6}",1410,1304
6128,28,0.10030926821573528,0.00042158729847655317,0.053054671447068075,0.038499142771125205,0.06876466356517148,3,6,"{'population_size': 30, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 3, 'repetition': 6}",1410,1304
6129,29,0.10030926821573528,0.0012940641521512217,0.0613660650253088,0.035230548786362,0.06876466356517148,3,6,"{'population_size': 30, 'num_generations': 100, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 3, 'repetition': 6}",1410,1304
